时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),四元数0(),四元数1(),四元数2(),四元数3()
 11:23:42.934,e8:9e:2c:53:09:e3, 2024-07-06 21:57:47:705, 0.981, -0.004, -0.186, 0.916, -7.446, 1.526, -168.052, -78.816, -153.918, -40.450, -45.925, 46.458, 28.97, -0.59772, -0.23819, 0.73264, -0.22168,
 11:23:43.055,e8:9e:2c:53:09:e3, 2024-07-06 21:57:47:805, 0.96, -0.039, -0.246, 1.526, -10.864, 3.906, -167.849, -77.723, -154.572, -40.450, -45.925, 46.458, 28.97, -0.59772, -0.23819, 0.73264, -0.22168,
 11:23:43.145,e8:9e:2c:53:09:e3, 2024-07-06 21:57:47:905, 0.966, -0.013, -0.254, -3.845, -4.333, 2.136, -168.008, -76.965, -155.127, -38.575, -46.442, 48.350, 28.97, -0.59772, -0.23819, 0.73264, -0.22168,
 11:23:43.266,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:005, 0.94, -0.015, -0.23, -7.019, -4.272, 4.7, -168.212, -76.459, -156.055, -38.575, -46.442, 48.350, 28.97, -0.58554, -0.2251, 0.75058, -0.20724,
 11:23:43.339,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:105, 0.925, -0.031, -0.262, -2.319, -7.507, 8.484, -166.91, -75.597, -158.555, -38.575, -46.442, 48.350, 28.97, -0.58554, -0.2251, 0.75058, -0.20724,
 11:23:43.459,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:205, 0.945, -0.023, -0.31, 1.221, -1.465, 4.395, -165.52, -74.949, -160.455, -37.758, -46.617, 48.650, 28.97, -0.57782, -0.2048, 0.76471, -0.1983,
 11:23:43.549,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:305, 0.945, -0.034, -0.279, 1.16, -0.549, 2.625, -165.13, -74.756, -161.548, -37.758, -46.617, 48.650, 28.97, -0.57782, -0.2048, 0.76471, -0.1983,
 11:23:43.668,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:405, 0.941, -0.057, -0.29, 1.343, 5.066, -1.16, -164.883, -74.795, -162.35, -37.758, -46.617, 48.650, 28.97, -0.57782, -0.2048, 0.76471, -0.1983,
 11:23:43.745,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:505, 0.938, -0.029, -0.253, 5.92, 13.123, -9.644, -166.262, -75.883, -160.944, -38.275, -46.758, 48.267, 28.97, -0.57782, -0.2048, 0.76471, -0.1983,
 11:23:43.864,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:605, 0.962, 0.013, -0.221, 1.221, 4.883, -1.892, -168.475, -76.893, -158.368, -38.275, -46.758, 48.267, 28.97, -0.59222, -0.20746, 0.75409, -0.19363,
 11:23:43.969,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:705, 0.972, -0.01, -0.238, 9.094, -2.502, 4.15, -167.69, -76.827, -159.351, -38.275, -46.758, 48.267, 28.97, -0.59222, -0.20746, 0.75409, -0.19363,
 11:23:44.090,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:805, 0.959, -0.076, -0.263, 10.01, 2.136, -5.859, -167.141, -76.652, -159.785, -38.317, -45.925, 48.725, 28.97, -0.59222, -0.20746, 0.75409, -0.19363,
 11:23:44.165,e8:9e:2c:53:09:e3, 2024-07-06 21:57:48:905, 0.955, -0.02, -0.254, 5.005, 6.592, -11.597, -169.865, -77.13, -156.478, -38.317, -45.925, 48.725, 28.97, -0.59705, -0.21625, 0.74829, -0.19162,
 11:23:44.268,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:005, 0.96, 0.022, -0.233, 1.099, 4.333, -5.493, -173.611, -77.739, -152.677, -38.317, -45.925, 48.725, 28.97, -0.59705, -0.21625, 0.74829, -0.19162,
 11:23:44.345,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:105, 0.961, 0, -0.241, -0.244, 7.08, -5.249, -175.787, -78.146, -150.897, -38.400, -47.167, 48.033, 28.97, -0.59705, -0.21625, 0.74829, -0.19162,
 11:23:44.478,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:205, 0.98, 0.035, -0.223, -3.845, 11.597, -4.333, -178.885, -78.975, -148.255, -38.400, -47.167, 48.033, 28.97, -0.60959, -0.21692, 0.74057, -0.18106,
 11:23:44.555,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:305, 0.974, 0.018, -0.196, -1.648, 10.925, -3.174, 178.555, -79.92, -146.376, -38.400, -47.167, 48.033, 28.97, -0.60959, -0.21692, 0.74057, -0.18106,
 11:23:44.674,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:405, 0.975, 0.009, -0.184, 7.812, 12.268, -5.249, 175.995, -80.969, -143.871, -39.933, -48.483, 45.608, 28.97, -0.62918, -0.2171, 0.72482, -0.17755,
 11:23:44.750,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:505, 0.971, 0.047, -0.143, 7.69, 8.728, -1.77, 173.057, -81.876, -140.455, -39.933, -48.483, 45.608, 28.97, -0.62918, -0.2171, 0.72482, -0.17755,
 11:23:44.869,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:605, 0.978, 0.057, -0.143, 2.686, 3.784, 0.854, 172.474, -82.337, -139.839, -39.933, -48.483, 45.608, 28.97, -0.62918, -0.2171, 0.72482, -0.17755,
 11:23:44.973,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:705, 0.982, 0.037, -0.156, -0.488, 3.113, 0.366, 172.375, -82.507, -140.416, -41.067, -47.925, 44.333, 28.97, -0.62918, -0.2171, 0.72482, -0.17755,
 11:23:45.094,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:805, 0.976, 0.057, -0.134, -0.977, 3.662, -1.099, 170.695, -82.766, -139.301, -41.067, -47.925, 44.333, 28.97, -0.63925, -0.20935, 0.7197, -0.17157,
 11:23:45.154,e8:9e:2c:53:09:e3, 2024-07-06 21:57:49:905, 0.972, 0.064, -0.135, -2.258, 2.075, 2.502, 169.783, -82.952, -139.318, -41.067, -47.925, 44.333, 28.97, -0.63925, -0.20935, 0.7197, -0.17157,
 11:23:45.273,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:005, 0.981, 0.046, -0.132, -0.427, 0.793, 3.967, 171.37, -83.04, -141.724, -41.642, -48.617, 43.583, 28.97, -0.64301, -0.19238, 0.72336, -0.16174,
 11:23:45.363,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:105, 0.974, 0.035, -0.143, 0.732, -0.488, 4.7, 174.424, -83.002, -145.536, -41.642, -48.617, 43.583, 28.97, -0.64301, -0.19238, 0.72336, -0.16174,
 11:23:45.485,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:205, 0.976, 0.029, -0.139, 1.404, -0.488, 2.991, 176.677, -82.914, -148.343, -41.642, -48.617, 43.583, 28.97, -0.64301, -0.19238, 0.72336, -0.16174,
 11:23:45.560,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:305, 0.973, 0.038, -0.133, 2.38, -2.197, 5.066, 179.039, -82.727, -151.254, -41.842, -47.683, 43.775, 28.97, -0.64301, -0.19238, 0.72336, -0.16174,
 11:23:45.679,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:405, 0.978, 0.019, -0.149, 4.883, -6.104, 9.583, -175.71, -82.194, -157.061, -41.842, -47.683, 43.775, 28.97, -0.63791, -0.1734, 0.73337, -0.15826,
 11:23:45.754,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:505, 0.973, -0.005, -0.179, 5.981, -5.432, 8.423, -170.063, -81.409, -163.07, -41.842, -47.683, 43.775, 28.97, -0.63791, -0.1734, 0.73337, -0.15826,
 11:23:45.875,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:605, 0.971, -0.016, -0.182, 2.38, -0.977, 4.028, -166.833, -80.909, -166.663, -41.342, -45.183, 46.158, 28.97, -0.63791, -0.1734, 0.73337, -0.15826,
 11:23:45.965,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:705, 0.973, -0.013, -0.185, 0.122, 1.16, 1.221, -165.773, -80.782, -168.179, -41.342, -45.183, 46.158, 28.97, -0.63016, -0.15625, 0.74368, -0.15906,
 11:23:46.099,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:805, 0.971, -0.015, -0.177, -0.183, 0.793, 2.625, -165.037, -80.766, -169.519, -41.342, -45.183, 46.158, 28.97, -0.63016, -0.15625, 0.74368, -0.15906,
 11:23:46.159,e8:9e:2c:53:09:e3, 2024-07-06 21:57:50:905, 0.972, -0.024, -0.179, 1.221, 1.16, 1.953, -164.004, -80.711, -171.101, -41.683, -44.592, 45.867, 28.97, -0.63016, -0.15625, 0.74368, -0.15906,
 11:23:46.278,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:005, 0.972, -0.023, -0.175, 1.221, 1.587, 1.038, -163.405, -80.755, -172.145, -41.683, -44.592, 45.867, 28.97, -0.63184, -0.14532, 0.74557, -0.15384,
 11:23:46.370,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:105, 0.97, -0.022, -0.177, 1.892, 1.709, 1.465, -162.839, -80.815, -173.128, -41.683, -44.592, 45.867, 28.97, -0.63184, -0.14532, 0.74557, -0.15384,
 11:23:46.489,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:205, 0.972, -0.023, -0.175, 1.648, 1.587, 1.831, -162.087, -80.865, -174.276, -41.783, -44.375, 46.083, 28.97, -0.63443, -0.13589, 0.74609, -0.14923,
 11:23:46.563,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:305, 0.973, -0.028, -0.172, 1.892, 1.282, 1.526, -161.301, -80.881, -175.457, -41.783, -44.375, 46.083, 28.97, -0.63443, -0.13589, 0.74609, -0.14923,
 11:23:46.699,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:405, 0.973, -0.032, -0.17, 1.282, 0.977, 1.465, -160.675, -80.881, -176.539, -41.783, -44.375, 46.083, 28.97, -0.63443, -0.13589, 0.74609, -0.14923,
 11:23:46.775,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:505, 0.972, -0.036, -0.172, -0.183, 0.854, 1.282, -160.208, -80.854, -177.523, -42.117, -44.250, 45.692, 28.97, -0.63443, -0.13589, 0.74609, -0.14923,
 11:23:46.895,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:605, 0.972, -0.027, -0.169, -0.854, 1.343, -0.122, -160.45, -80.898, -177.885, -42.117, -44.250, 45.692, 28.97, -0.63681, -0.12408, 0.74771, -0.14111,
 11:23:46.974,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:705, 0.973, -0.028, -0.168, -0.061, 1.343, -0.122, -160.889, -80.969, -177.957, -42.117, -44.250, 45.692, 28.97, -0.63681, -0.12408, 0.74771, -0.14111,
 11:23:47.103,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:805, 0.973, -0.027, -0.17, 0.977, 0.732, 0.183, -161.224, -80.986, -178.05, -42.058, -44.633, 45.433, 28.97, -0.63882, -0.11639, 0.74878, -0.1326,
 11:23:47.179,e8:9e:2c:53:09:e3, 2024-07-06 21:57:51:905, 0.972, -0.025, -0.169, 0.488, 0.488, 0.305, -161.499, -80.975, -178.237, -42.058, -44.633, 45.433, 28.97, -0.63882, -0.11639, 0.74878, -0.1326,
 11:23:47.283,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:005, 0.973, -0.029, -0.169, 2.258, 0.061, 0.305, -161.647, -80.936, -178.484, -42.058, -44.633, 45.433, 28.97, -0.63882, -0.11639, 0.74878, -0.1326,
 11:23:47.374,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:105, 0.971, -0.024, -0.174, 3.479, 0.061, -0.244, -162.004, -80.876, -178.303, -41.933, -44.692, 45.533, 28.97, -0.63882, -0.11639, 0.74878, -0.1326,
 11:23:47.494,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:205, 0.973, -0.026, -0.17, 3.357, -0.549, 1.16, -162.054, -80.804, -178.478, -41.933, -44.692, 45.533, 28.97, -0.63864, -0.11121, 0.75064, -0.12732,
 11:23:47.568,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:305, 0.974, -0.025, -0.179, 3.357, 0.122, 1.77, -161.62, -80.662, -179.077, -41.933, -44.692, 45.533, 28.97, -0.63864, -0.11121, 0.75064, -0.12732,
 11:23:47.689,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:405, 0.974, -0.032, -0.183, 1.953, 2.258, 1.099, -160.911, -80.623, 179.934, -41.742, -43.975, 46.158, 28.97, -0.63864, -0.11121, 0.75064, -0.12732,
 11:23:47.780,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:505, 0.971, -0.033, -0.175, 4.272, 3.967, -1.831, -160.807, -80.837, 179.621, -41.742, -43.975, 46.158, 28.97, -0.6395, -0.10556, 0.75113, -0.12488,
 11:23:47.898,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:605, 0.972, -0.023, -0.167, 5.188, 3.967, -2.808, -161.603, -81.222, -179.506, -41.742, -43.975, 46.158, 28.97, -0.6395, -0.10556, 0.75113, -0.12488,
 11:23:47.975,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:705, 0.976, -0.017, -0.153, 4.272, 0.427, -1.099, -162.504, -81.442, -178.583, -41.925, -43.658, 46.042, 28.97, -0.6395, -0.10556, 0.75113, -0.12488,
 11:23:48.095,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:805, 0.968, -0.008, -0.168, 0.122, -1.953, 2.808, -162.768, -81.266, -178.588, -41.925, -43.658, 46.042, 28.97, -0.64261, -0.10742, 0.74869, -0.12195,
 11:23:48.184,e8:9e:2c:53:09:e3, 2024-07-06 21:57:52:905, 0.969, -0.027, -0.173, 0.122, -2.38, 3.662, -161.801, -80.898, 179.742, -41.925, -43.658, 46.042, 28.97, -0.64261, -0.10742, 0.74869, -0.12195,
 11:23:48.303,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:005, 0.974, -0.023, -0.177, 0.793, -2.808, 5.371, -160.439, -80.464, 177.891, -41.517, -43.117, 46.750, 28.97, -0.63745, -0.09052, 0.75613, -0.11676,
 11:23:48.379,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:105, 0.973, -0.061, -0.198, -1.892, 1.099, 2.808, -158.681, -80.079, 175.314, -41.517, -43.117, 46.750, 28.97, -0.63745, -0.09052, 0.75613, -0.11676,
 11:23:48.498,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:205, 0.973, -0.042, -0.183, 0.427, 8.118, -6.409, -159.802, -80.579, 175.88, -41.517, -43.117, 46.750, 28.97, -0.63745, -0.09052, 0.75613, -0.11676,
 11:23:48.575,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:305, 0.972, -0.019, -0.149, 1.892, 6.836, -5.859, -162.768, -81.469, 178.572, -42.025, -43.975, 45.725, 28.97, -0.63745, -0.09052, 0.75613, -0.11676,
 11:23:48.709,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:405, 0.976, -0.017, -0.148, 9.216, 0.183, -2.869, -164.636, -81.782, -179.302, -42.025, -43.975, 45.725, 28.97, -0.64813, -0.09201, 0.74857, -0.10495,
 11:23:48.785,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:505, 0.976, 0.001, -0.165, 4.15, -0.671, -1.343, -165.976, -81.705, -177.561, -42.025, -43.975, 45.725, 28.97, -0.64813, -0.09201, 0.74857, -0.10495,
 11:23:48.905,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:605, 0.974, -0.004, -0.17, -4.456, -1.099, 2.625, -166.328, -81.519, -178.011, -41.492, -43.675, 46.167, 28.97, -0.64813, -0.09201, 0.74857, -0.10495,
 11:23:48.979,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:705, 0.967, -0.01, -0.168, -2.502, 4.028, -1.099, -166.531, -81.573, -178.742, -41.492, -43.675, 46.167, 28.97, -0.64798, -0.08456, 0.75082, -0.09537,
 11:23:49.098,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:805, 0.974, 0.008, -0.173, 4.639, 4.395, -4.272, -168.503, -81.931, -176.808, -41.492, -43.675, 46.167, 28.97, -0.64798, -0.08456, 0.75082, -0.09537,
 11:23:49.190,e8:9e:2c:53:09:e3, 2024-07-06 21:57:53:905, 0.978, 0.026, -0.162, 7.507, 2.38, -2.747, -170.771, -82.244, -174.205, -41.642, -44.017, 46.058, 28.97, -0.64798, -0.08456, 0.75082, -0.09537,
 11:23:49.309,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:005, 0.974, -0.002, -0.154, 2.319, 2.258, -0.671, -171.524, -82.403, -173.831, -41.642, -44.017, 46.058, 28.97, -0.65305, -0.08875, 0.74655, -0.09058,
 11:23:49.385,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:105, 0.979, 0.006, -0.146, 4.944, 0.854, -0.671, -172.095, -82.485, -173.452, -41.642, -44.017, 46.058, 28.97, -0.65305, -0.08875, 0.74655, -0.09058,
 11:23:49.505,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:205, 0.975, 0.004, -0.152, -0.061, 0.732, 0.916, -172.348, -82.458, -173.507, -41.650, -43.833, 46.000, 28.97, -0.6539, -0.08313, 0.74716, -0.08459,
 11:23:49.579,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:305, 0.974, 0.006, -0.148, 0, 0.244, 1.587, -172.161, -82.419, -174.342, -41.650, -43.833, 46.000, 28.97, -0.6539, -0.08313, 0.74716, -0.08459,
 11:23:49.714,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:405, 0.975, 0.007, -0.156, 0.854, -0.366, 2.747, -171.326, -82.293, -175.765, -41.650, -43.833, 46.000, 28.97, -0.6539, -0.08313, 0.74716, -0.08459,
 11:23:49.805,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:505, 0.975, 0, -0.161, 1.404, 0.061, 2.38, -170.151, -82.156, -177.501, -41.708, -43.533, 46.150, 28.97, -0.6539, -0.08313, 0.74716, -0.08459,
 11:23:49.923,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:605, 0.973, -0.002, -0.16, 3.479, -0.183, 2.441, -168.926, -82.029, -179.116, -41.708, -43.533, 46.150, 28.97, -0.65265, -0.0694, 0.75037, -0.07785,
 11:23:49.984,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:705, 0.976, -0.005, -0.161, 3.906, 1.099, 2.563, -167.448, -81.964, 179.094, -41.708, -43.533, 46.150, 28.97, -0.65265, -0.0694, 0.75037, -0.07785,
 11:23:50.103,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:805, 0.976, -0.018, -0.156, 5.798, 0.183, 1.648, -166.053, -81.903, 177.545, -41.767, -42.517, 46.708, 28.97, -0.65219, -0.06177, 0.75146, -0.07751,
 11:23:50.210,e8:9e:2c:53:09:e3, 2024-07-06 21:57:54:905, 0.975, -0.017, -0.155, 0.549, 0.427, 2.747, -164.943, -81.821, 176.111, -41.767, -42.517, 46.708, 28.97, -0.65219, -0.06177, 0.75146, -0.07751,
 11:23:50.314,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:005, 0.976, -0.021, -0.165, -0.244, 0.305, 2.197, -163.735, -81.7, 174.309, -41.767, -42.517, 46.708, 28.97, -0.65219, -0.06177, 0.75146, -0.07751,
 11:23:50.389,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:105, 0.975, -0.017, -0.165, 1.16, 1.099, 0.671, -163.444, -81.661, 173.568, -41.683, -42.125, 46.917, 28.97, -0.65219, -0.06177, 0.75146, -0.07751,
 11:23:50.509,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:205, 0.975, -0.017, -0.165, 1.892, 0.916, 1.16, -163.098, -81.65, 172.815, -41.683, -42.125, 46.917, 28.97, -0.65231, -0.04941, 0.75296, -0.07071,
 11:23:50.598,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:305, 0.976, -0.023, -0.164, 3.357, 1.343, 0.305, -162.729, -81.667, 172.139, -41.683, -42.125, 46.917, 28.97, -0.65231, -0.04941, 0.75296, -0.07071,
 11:23:50.719,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:405, 0.976, -0.02, -0.158, 3.967, 1.282, -0.977, -163.043, -81.744, 172.365, -41.783, -41.775, 46.900, 28.97, -0.65335, -0.04623, 0.75259, -0.06708,
 11:23:50.808,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:505, 0.971, -0.014, -0.157, 1.953, 0.488, -0.183, -163.674, -81.771, 172.798, -41.783, -41.775, 46.900, 28.97, -0.65335, -0.04623, 0.75259, -0.06708,
 11:23:50.914,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:605, 0.977, -0.014, -0.165, -0.183, 1.526, -0.122, -164.004, -81.771, 172.7, -41.783, -41.775, 46.900, 28.97, -0.65335, -0.04623, 0.75259, -0.06708,
 11:23:50.989,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:705, 0.979, -0.019, -0.158, 3.784, 1.404, -0.122, -164.081, -81.837, 172.419, -41.808, -41.775, 46.917, 28.97, -0.65335, -0.04623, 0.75259, -0.06708,
 11:23:51.123,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:805, 0.974, -0.02, -0.154, 2.38, 2.686, -2.075, -164.729, -82.051, 172.87, -41.808, -41.775, 46.917, 28.97, -0.65546, -0.04056, 0.75171, -0.05969,
 11:23:51.200,e8:9e:2c:53:09:e3, 2024-07-06 21:57:55:905, 0.976, -0.014, -0.145, -0.183, 0.61, -0.671, -166.014, -82.194, 173.732, -41.808, -41.775, 46.917, 28.97, -0.65546, -0.04056, 0.75171, -0.05969,
 11:23:51.319,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:005, 0.976, 0, -0.152, 2.136, -0.916, 2.075, -166.355, -82.101, 173.727, -41.717, -41.950, 47.117, 28.97, -0.65521, -0.03406, 0.75275, -0.0528,
 11:23:51.395,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:105, 0.976, -0.018, -0.165, 1.16, -1.038, 3.052, -165.114, -81.848, 171.974, -41.717, -41.950, 47.117, 28.97, -0.65521, -0.03406, 0.75275, -0.0528,
 11:23:51.515,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:205, 0.974, -0.019, -0.163, 0.854, 0.671, 1.099, -164.279, -81.722, 170.634, -41.717, -41.950, 47.117, 28.97, -0.65521, -0.03406, 0.75275, -0.0528,
 11:23:51.605,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:305, 0.973, -0.014, -0.162, 0.366, 0.183, 0.244, -164.388, -81.689, 170.288, -41.725, -41.833, 47.308, 28.97, -0.65521, -0.03406, 0.75275, -0.0528,
 11:23:51.723,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:405, 0.973, -0.018, -0.163, 0.122, -0.977, 2.197, -164.361, -81.53, 169.678, -41.725, -41.833, 47.308, 28.97, -0.65363, -0.02145, 0.75513, -0.04468,
 11:23:51.813,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:505, 0.973, -0.019, -0.168, 0.366, -0.61, 2.869, -163.575, -81.315, 168.349, -41.725, -41.833, 47.308, 28.97, -0.65363, -0.02145, 0.75513, -0.04468,
 11:23:51.919,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:605, 0.974, -0.025, -0.17, -0.244, -0.061, 1.77, -162.845, -81.145, 166.981, -41.417, -41.675, 47.575, 28.97, -0.65164, -0.00812, 0.75751, -0.03714,
 11:23:52.024,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:705, 0.971, -0.018, -0.176, -2.869, 0.854, 0.549, -162.911, -81.09, 166.41, -41.417, -41.675, 47.575, 28.91, -0.65164, -0.00812, 0.75751, -0.03714,
 11:23:52.145,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:805, 0.971, -0.015, -0.169, -4.211, 0.488, 1.343, -163.323, -81.096, 165.789, -41.417, -41.675, 47.575, 28.91, -0.65164, -0.00812, 0.75751, -0.03714,
 11:23:52.205,e8:9e:2c:53:09:e3, 2024-07-06 21:57:56:905, 0.972, -0.02, -0.17, 1.16, -0.61, 1.404, -163.257, -80.975, 165.081, -41.392, -42.742, 46.958, 28.91, -0.65164, -0.00812, 0.75751, -0.03714,
 11:23:52.339,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:005, 0.972, -0.019, -0.179, 0.671, -0.244, 1.465, -163.076, -80.821, 164.504, -41.392, -42.742, 46.958, 28.91, -0.65054, 0.00638, 0.75897, -0.02493,
 11:23:52.399,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:105, 0.972, -0.02, -0.179, 0.793, -0.244, 1.831, -162.812, -80.689, 163.735, -41.392, -42.742, 46.958, 28.91, -0.65054, 0.00638, 0.75897, -0.02493,
 11:23:52.534,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:205, 0.971, -0.024, -0.183, -0.122, 0.122, 2.625, -162.098, -80.535, 162.438, -41.217, -42.742, 47.350, 28.91, -0.64896, 0.02008, 0.76028, -0.01715,
 11:23:52.609,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:305, 0.971, -0.032, -0.184, -2.625, 1.038, 1.587, -161.537, -80.464, 161.043, -41.217, -42.742, 47.350, 28.91, -0.64896, 0.02008, 0.76028, -0.01715,
 11:23:52.730,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:405, 0.971, -0.03, -0.178, -0.671, 1.831, 0.793, -161.455, -80.524, 160.291, -41.217, -42.742, 47.350, 28.91, -0.64896, 0.02008, 0.76028, -0.01715,
 11:23:52.806,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:505, 0.973, -0.025, -0.178, 1.953, 1.16, 0.854, -161.241, -80.574, 159.664, -41.333, -42.958, 46.833, 28.91, -0.64896, 0.02008, 0.76028, -0.01715,
 11:23:52.923,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:605, 0.971, -0.025, -0.176, 2.93, 0.916, 1.221, -160.906, -80.585, 158.95, -41.333, -42.958, 46.833, 28.91, -0.65009, 0.03192, 0.75906, -0.00787,
 11:23:53.017,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:705, 0.97, -0.034, -0.176, 1.221, 1.221, 1.343, -160.312, -80.585, 157.896, -41.333, -42.958, 46.833, 28.91, -0.65009, 0.03192, 0.75906, -0.00787,
 11:23:53.135,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:805, 0.971, -0.03, -0.176, 0.122, 1.587, 1.099, -160.016, -80.623, 157.104, -41.500, -42.717, 47.108, 28.91, -0.65088, 0.04138, 0.75797, -0.00143,
 11:23:53.209,e8:9e:2c:53:09:e3, 2024-07-06 21:57:57:905, 0.97, -0.029, -0.176, 1.282, 0.977, 1.221, -159.697, -80.645, 156.286, -41.500, -42.717, 47.108, 28.91, -0.65088, 0.04138, 0.75797, -0.00143,
 11:23:53.329,e8:9e:2c:53:09:e3, 2024-07-06 21:57:58:005, 0.971, -0.032, -0.173, 1.282, 0.977, 1.587, -159.247, -80.629, 155.391, -41.500, -42.717, 47.108, 28.91, -0.65088, 0.04138, 0.75797, -0.00143,
 11:23:53.420,e8:9e:2c:53:09:e3, 2024-07-06 21:57:58:105, 0.971, -0.034, -0.174, 2.014, 0.854, 1.16, -158.747, -80.601, 154.506, -41.575, -42.550, 46.817, 28.91, -0.65088, 0.04138, 0.75797, -0.00143,
