时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),四元数0(),四元数1(),四元数2(),四元数3()
 11:17:46.969,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:305, 1.293, 0.197, -0.324, -20.081, 58.96, -47.546, 117.702, -74.932, 30.097, -26.000, -64.150, 31.050, 29.55, 0.24939, 0.74493, -0.13196, 0.60443,
 11:17:47.085,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:405, 1.027, 0.082, -0.105, -53.467, 84.351, -74.463, 88.797, -71.12, 56.272, -26.000, -64.150, 31.050, 29.55, 0.24939, 0.74493, -0.13196, 0.60443,
 11:17:47.162,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:505, 0.289, 0.576, -0.188, 6.042, 62.012, -106.201, 74.663, -60.93, 73.251, -15.650, -78.333, 13.508, 29.55, 0.24939, 0.74493, -0.13196, 0.60443,
 11:17:47.280,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:605, 0.936, -0.377, -0.011, 15.32, -11.597, 22.827, 68.412, -55.074, 79.536, -15.650, -78.333, 13.508, 29.55, 0.39432, 0.62897, 0.02643, 0.6694,
 11:17:47.355,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:705, 1.265, -0.133, 0.178, 68.909, -115.417, 138.245, 77.476, -65.396, 71.73, -15.650, -78.333, 13.508, 29.55, 0.39432, 0.62897, 0.02643, 0.6694,
 11:17:47.475,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:805, 1.241, 0.392, 0.092, 81.97, -120.422, 154.48, 135.56, -78.915, 19.495, -36.983, -64.633, 26.117, 29.55, 0.07977, 0.77728, -0.13818, 0.60849,
 11:17:47.566,e8:9e:2c:53:09:e3, 2024-07-06 21:51:54:905, 1.861, 1.043, 0.35, 12.329, -39.001, 39.185, -162.724, -74.059, -32.871, -36.983, -64.633, 26.117, 29.55, 0.07977, 0.77728, -0.13818, 0.60849,
 11:17:47.685,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:005, 0.941, 0.099, -0.088, 39.795, 9.216, -63.599, -168.574, -76.207, -18.468, -36.983, -64.633, 26.117, 29.55, 0.07977, 0.77728, -0.13818, 0.60849,
 11:17:47.761,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:105, 1.003, 0.154, -0.173, -7.69, -0.061, -21.79, 174.765, -78.525, 3.862, -38.600, -52.092, 42.758, 29.55, 0.07977, 0.77728, -0.13818, 0.60849,
 11:17:47.880,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:205, 0.948, 0.104, -0.217, -7.751, -7.751, -9.46, 168.959, -78.173, 15.837, -38.600, -52.092, 42.758, 29.55, -0.01254, 0.77353, 0.04639, 0.63184,
 11:17:47.970,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:305, 0.957, 0.099, -0.203, -5.859, -1.892, -0.793, 166.179, -77.986, 24.719, -38.600, -52.092, 42.758, 29.55, -0.01254, 0.77353, 0.04639, 0.63184,
 11:17:48.106,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:405, 0.983, 0.085, -0.207, -3.418, -1.77, -0.854, 166.009, -77.964, 31.229, -32.908, -58.867, 37.083, 29.55, -0.09842, 0.75586, 0.16556, 0.62567,
 11:17:48.165,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:505, 0.979, 0.104, -0.213, -5.798, 6.836, -7.812, 161.873, -78.234, 41.655, -32.908, -58.867, 37.083, 29.55, -0.09842, 0.75586, 0.16556, 0.62567,
 11:17:48.285,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:605, 1.09, 0.05, -0.244, -17.09, 28.198, -22.095, 150.447, -79.283, 58.629, -32.908, -58.867, 37.083, 29.55, -0.09842, 0.75586, 0.16556, 0.62567,
 11:17:48.361,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:705, 1.308, 0.096, -0.281, -28.503, 57.617, -37.292, 116.812, -79.882, 97.125, -24.967, -67.967, 26.558, 29.55, -0.09842, 0.75586, 0.16556, 0.62567,
 11:17:48.496,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:805, 1.036, 0.101, -0.005, -42.786, 74.097, -69.397, 77.421, -75.553, 130.018, -24.967, -67.967, 26.558, 29.55, -0.07666, 0.6373, 0.24112, 0.72781,
 11:17:48.570,e8:9e:2c:53:09:e3, 2024-07-06 21:51:55:905, 0.375, 0.534, -0.184, 10.437, 60.12, -109.009, 62.155, -65.511, 137.477, -24.967, -67.967, 26.558, 29.55, -0.07666, 0.6373, 0.24112, 0.72781,
 11:17:48.705,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:005, 0.868, -0.288, 0.053, -39.307, -7.69, 0.549, 57.48, -60.897, 132.847, -14.933, -80.708, 8.325, 29.55, 0.03653, 0.61713, 0.18451, 0.76398,
 11:17:48.781,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:105, 1.243, 0.092, 0.009, 23.254, -77.942, 124.512, 64.193, -71.191, 129.144, -14.933, -80.708, 8.325, 29.55, 0.03653, 0.61713, 0.18451, 0.76398,
 11:17:48.886,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:205, 1.166, 0.233, -0.044, 77.698, -95.52, 130.676, 114.505, -86.116, 86.171, -14.933, -80.708, 8.325, 29.55, 0.03653, 0.61713, 0.18451, 0.76398,
 11:17:48.976,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:305, 1.129, 0.803, -0.013, 23.132, -45.044, 70.435, -139.675, -78.387, -10.327, -41.283, -51.575, 38.167, 29.55, 0.03653, 0.61713, 0.18451, 0.76398,
 11:17:49.095,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:405, 0.915, 0.036, 0.381, -17.639, 27.832, -50.293, -147.969, -77.833, -2.263, -41.283, -51.575, 38.167, 29.55, -0.20724, 0.75281, 0.15607, 0.60486,
 11:17:49.170,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:505, 0.96, 0.172, -0.174, -18.066, 10.315, -33.264, -175.567, -81.667, 26.389, -41.283, -51.575, 38.167, 29.55, -0.20724, 0.75281, 0.15607, 0.60486,
 11:17:49.290,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:605, 0.986, 0.05, -0.184, -1.099, -8.362, -8.057, 168.19, -81.826, 42.457, -37.900, -55.475, 39.342, 29.55, -0.16458, 0.72467, 0.22137, 0.63138,
 11:17:49.380,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:705, 0.951, 0.129, -0.219, -8.728, -3.54, -3.418, 163.658, -80.969, 48.554, -37.900, -55.475, 39.342, 29.55, -0.16458, 0.72467, 0.22137, 0.63138,
 11:17:49.500,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:805, 0.979, 0.072, -0.207, -12.146, 6.775, -6.348, 159.17, -80.914, 54.547, -37.900, -55.475, 39.342, 29.55, -0.16458, 0.72467, 0.22137, 0.63138,
 11:17:49.575,e8:9e:2c:53:09:e3, 2024-07-06 21:51:56:905, 1.002, 0.145, -0.168, -10.376, 14.343, -9.338, 148.195, -81.381, 67.368, -29.550, -63.067, 31.367, 29.55, -0.16458, 0.72467, 0.22137, 0.63138,
 11:17:49.695,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:005, 1.25, 0.069, -0.242, -7.812, 33.325, -23.804, 132.116, -81.843, 85.545, -29.550, -63.067, 31.367, 29.55, -0.18036, 0.69189, 0.26984, 0.64484,
 11:17:49.785,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:105, 1.387, 0.144, -0.323, -12.207, 56.091, -43.274, 96.916, -80.244, 124.14, -29.550, -63.067, 31.367, 29.55, -0.18036, 0.69189, 0.26984, 0.64484,
 11:17:49.893,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:205, 0.704, 0.039, -0.114, -50.354, 81.116, -89.783, 70.576, -72.29, 152.963, -21.792, -73.633, 18.450, 29.55, -0.15906, 0.51364, 0.38385, 0.75061,
 11:17:49.980,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:305, 0.369, 0.346, -0.063, -42.786, 40.283, -91.553, 65.841, -59.826, 161.142, -21.792, -73.633, 18.450, 29.55, -0.15906, 0.51364, 0.38385, 0.75061,
 11:17:50.100,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:405, 1.033, -0.166, -0.049, 45.593, -58.411, 62.5, 63.094, -60.848, 158, -21.792, -73.633, 18.450, 29.55, -0.15906, 0.51364, 0.38385, 0.75061,
 11:17:50.175,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:505, 1.557, -0.069, 0.025, 20.386, -111.694, 170.044, 71.384, -78.316, 147.162, -34.025, -70.083, 19.375, 29.55, -0.15906, 0.51364, 0.38385, 0.75061,
 11:17:50.295,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:605, 1.17, 0.532, -0.095, 140.686, -95.764, 143.677, -140.51, -80.068, 9.355, -34.025, -70.083, 19.375, 29.55, -0.32022, 0.70267, 0.27826, 0.57111,
 11:17:50.385,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:705, 1.113, 0.816, 0.197, 67.993, -5.127, -19.653, -130.496, -74.773, 9.305, -34.025, -70.083, 19.375, 29.55, -0.32022, 0.70267, 0.27826, 0.57111,
 11:17:50.506,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:805, 0.957, 0.298, -0.198, -8.667, 13.306, -72.021, -152.15, -81.815, 32.349, -41.675, -40.825, 46.858, 29.55, -0.35037, 0.6311, 0.39545, 0.56784,
 11:17:50.580,e8:9e:2c:53:09:e3, 2024-07-06 21:51:57:905, 0.983, 0.109, -0.1, -38.879, 11.658, -31.311, 162.098, -83.892, 82.002, -41.675, -40.825, 46.858, 29.55, -0.35037, 0.6311, 0.39545, 0.56784,
 11:17:50.700,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:005, 0.965, 0.066, -0.205, -11.597, -7.935, -9.338, 150.227, -82.43, 99.014, -41.675, -40.825, 46.858, 29.55, -0.35037, 0.6311, 0.39545, 0.56784,
 11:17:50.790,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:105, 0.963, 0.046, -0.23, -23.926, 7.751, -13.428, 144.014, -81.348, 108.907, -34.983, -53.925, 41.692, 29.55, -0.35037, 0.6311, 0.39545, 0.56784,
 11:17:50.910,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:205, 0.991, 0.093, -0.209, -19.226, 11.292, -13.428, 130.6, -80.777, 125.744, -34.983, -53.925, 41.692, 29.55, -0.38, 0.55383, 0.49438, 0.55167,
 11:17:50.985,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:305, 1.022, 0.147, -0.188, -18.311, 16.296, -18.494, 119.344, -79.893, 140.526, -34.983, -53.925, 41.692, 29.55, -0.38, 0.55383, 0.49438, 0.55167,
 11:17:51.120,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:405, 1.291, 0.19, -0.157, -18.616, 38.757, -35.461, 102.354, -78.069, 161.455, -26.750, -63.133, 32.642, 29.55, -0.4166, 0.43973, 0.54517, 0.57944,
 11:17:51.196,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:505, 1.15, 0.108, -0.259, -25.024, 68.237, -69.763, 81.189, -72.697, -173.342, -26.750, -63.133, 32.642, 29.55, -0.4166, 0.43973, 0.54517, 0.57944,
 11:17:51.330,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:605, 0.633, 0.102, -0.111, -15.503, 71.472, -100.159, 66.797, -62.309, -158.835, -26.750, -63.133, 32.642, 29.55, -0.4166, 0.43973, 0.54517, 0.57944,
 11:17:51.391,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:705, 0.385, 0.508, 0.092, -64.209, 26.611, -61.035, 60.496, -53.168, -161.505, -15.542, -80.092, 12.358, 29.55, -0.4166, 0.43973, 0.54517, 0.57944,
 11:17:51.511,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:805, 1.079, -0.128, -0.075, 34.241, -50.781, 96.008, 55.355, -56.613, -163.608, -15.542, -80.092, 12.358, 29.55, -0.32529, 0.34839, 0.46603, 0.74533,
 11:17:51.585,e8:9e:2c:53:09:e3, 2024-07-06 21:51:58:905, 1.602, -0.186, 0.08, 23.315, -138.733, 183.472, 49.043, -76.448, -159.802, -15.542, -80.092, 12.358, 29.55, -0.32529, 0.34839, 0.46603, 0.74533,
 11:17:51.706,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:005, 1.319, 0.729, 0.051, 108.643, -104.065, 140.32, -124.722, -81.634, 24.104, -41.583, -50.425, 37.558, 29.55, -0.48721, 0.59976, 0.45166, 0.44586,
 11:17:51.811,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:105, 0.954, 0.831, 0.213, -49.622, 24.902, -81.604, -130.226, -79.563, 33.75, -41.583, -50.425, 37.558, 29.55, -0.48721, 0.59976, 0.45166, 0.44586,
 11:17:51.915,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:205, 0.968, 0.11, -0.211, 13.367, 9.399, -48.889, -173.985, -85.133, 77.739, -41.583, -50.425, 37.558, 29.55, -0.48721, 0.59976, 0.45166, 0.44586,
 11:17:51.990,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:305, 0.987, 0.087, -0.163, 0.732, -5.005, -16.113, 145.624, -84.858, 119.284, -39.325, -50.425, 44.250, 29.55, -0.48721, 0.59976, 0.45166, 0.44586,
 11:17:52.110,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:405, 0.965, 0.114, -0.216, -10.193, -2.808, -8.972, 138.417, -83.584, 129.776, -39.325, -50.425, 44.250, 29.51, -0.45099, 0.51257, 0.52774, 0.50522,
 11:17:52.200,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:505, 0.956, 0.082, -0.192, -7.812, 6.104, -10.62, 129.974, -82.798, 141.564, -39.325, -50.425, 44.250, 29.51, -0.45099, 0.51257, 0.52774, 0.50522,
 11:17:52.321,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:605, 0.999, 0.148, -0.148, -4.456, 4.089, -3.662, 123.596, -82.211, 151.458, -39.325, -50.425, 44.250, 29.51, -0.45099, 0.51257, 0.52774, 0.50522,
 11:17:52.395,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:705, 1.053, 0.075, -0.227, -7.812, 19.531, -14.893, 115.724, -81.716, 162.817, -31.500, -61.150, 33.975, 29.51, -0.45099, 0.51257, 0.52774, 0.50522,
 11:17:52.515,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:805, 1.277, 0.154, -0.189, -17.822, 53.345, -42.358, 89.72, -79.167, -167.294, -31.500, -61.150, 33.975, 29.51, -0.50412, 0.39761, 0.58966, 0.48984,
 11:17:52.606,e8:9e:2c:53:09:e3, 2024-07-06 21:51:59:905, 1.192, 0.133, -0.008, -25.696, 62.866, -54.199, 71.318, -73.531, -145.25, -31.500, -61.150, 33.975, 29.51, -0.50412, 0.39761, 0.58966, 0.48984,
 11:17:52.711,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:005, 0.583, 0.178, -0.141, -9.094, 60.669, -106.567, 61.425, -63.896, -133.863, -22.175, -74.933, 18.650, 29.51, -0.49399, 0.22974, 0.55215, 0.63104,
 11:17:52.802,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:105, 0.487, 0.378, 0.023, -85.205, 15.381, -58.105, 56.624, -54.651, -140.213, -22.175, -74.933, 18.650, 29.51, -0.49399, 0.22974, 0.55215, 0.63104,
 11:17:52.935,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:205, 1.205, -0.043, -0.061, 2.014, -76.843, 95.093, 50.85, -58.519, -145.272, -22.175, -74.933, 18.650, 29.51, -0.49399, 0.22974, 0.55215, 0.63104,
 11:17:53.010,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:305, 1.497, 0.008, -0.008, 51.392, -131.348, 157.166, 44.423, -77.239, -140.817, -37.967, -67.492, 21.450, 29.51, -0.49399, 0.22974, 0.55215, 0.63104,
 11:17:53.115,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:405, 1.156, 0.634, 0.114, 106.934, -88.074, 119.934, -120.015, -83.584, 36.733, -37.967, -67.492, 21.450, 29.51, -0.55505, 0.50555, 0.53244, 0.39078,
 11:17:53.210,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:505, 0.938, 0.965, 0.402, 42.542, 18.372, -61.34, -111.703, -79.997, 42.61, -37.967, -67.492, 21.450, 29.51, -0.55505, 0.50555, 0.53244, 0.39078,
 11:17:53.326,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:605, 0.97, -0.139, -0.224, 7.812, 8.118, -40.466, -110.248, -85.529, 46.961, -40.792, -45.892, 44.425, 29.51, -0.61533, 0.36453, 0.61142, 0.33841,
 11:17:53.400,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:705, 0.981, 0.017, -0.157, 5.188, -9.399, -14.587, -122.723, -88.418, 65.303, -40.792, -45.892, 44.425, 29.51, -0.61533, 0.36453, 0.61142, 0.33841,
 11:17:53.520,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:805, 0.962, 0.012, -0.217, -2.136, -5.737, -11.719, -177.506, -88.445, 121.223, -40.792, -45.892, 44.425, 29.51, -0.61533, 0.36453, 0.61142, 0.33841,
 11:17:53.613,e8:9e:2c:53:09:e3, 2024-07-06 21:52:00:905, 0.951, 0.083, -0.19, -5.249, 7.629, -14.16, 153.007, -88.138, 143.756, -36.367, -56.750, 40.142, 29.51, -0.61533, 0.36453, 0.61142, 0.33841,
 11:17:53.731,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:005, 0.976, 0.107, -0.169, -2.93, 4.15, -8.362, 135.934, -87.918, 153.858, -36.367, -56.750, 40.142, 29.51, -0.56699, 0.40286, 0.59219, 0.40674,
 11:17:53.805,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:105, 1.032, 0.075, -0.22, -11.719, 6.958, -1.953, 139.026, -87.891, 143.679, -36.367, -56.750, 40.142, 29.51, -0.56699, 0.40286, 0.59219, 0.40674,
 11:17:53.925,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:205, 1.324, 0.077, -0.268, -15.259, 47.668, -38.269, 75.817, -86.869, -160.532, -29.750, -63.358, 31.375, 29.51, -0.49155, 0.45242, 0.49948, 0.55145,
 11:17:54.015,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:305, 1.189, 0.015, -0.085, -50.598, 70.557, -60.303, 46.219, -79.931, -139.219, -29.750, -63.358, 31.375, 29.51, -0.49155, 0.45242, 0.49948, 0.55145,
 11:17:54.135,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:405, 0.558, -0.125, -0.213, -24.109, 73.792, -101.807, 43.072, -69.89, -142.949, -29.750, -63.358, 31.375, 29.51, -0.49155, 0.45242, 0.49948, 0.55145,
 11:17:54.211,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:505, 0.541, 0.159, -0.142, -106.75, 26.672, -54.565, 47.972, -60.974, -150.298, -17.600, -80.883, 8.000, 29.51, -0.49155, 0.45242, 0.49948, 0.55145,
 11:17:54.331,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:605, 1.291, -0.134, -0.057, 12.512, -88.44, 125.732, 47.878, -66.973, -146.876, -17.600, -80.883, 8.000, 29.51, -0.44507, 0.40387, 0.47372, 0.64362,
 11:17:54.406,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:705, 1.493, 0.258, -0.042, 55.542, -133.179, 174.133, 47.329, -86.418, -136.104, -17.600, -80.883, 8.000, 29.51, -0.44507, 0.40387, 0.47372, 0.64362,
 11:17:54.541,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:805, 1.134, 0.933, 0.065, 94.238, -73.792, 93.872, -122.47, -74.899, 45.901, -17.600, -80.883, 8.000, 29.51, -0.44507, 0.40387, 0.47372, 0.64362,
 11:17:54.615,e8:9e:2c:53:09:e3, 2024-07-06 21:52:01:905, 1.007, -0.186, 0.018, -79.59, 31.25, -61.218, -117.933, -74.597, 50.18, -41.233, -41.350, 45.958, 29.51, -0.44507, 0.40387, 0.47372, 0.64362,
 11:17:54.735,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:005, 0.974, 0.269, -0.187, 12.512, 8.789, -53.894, -118.691, -81.755, 57.969, -41.233, -41.350, 45.958, 29.51, -0.60861, 0.41449, 0.60355, 0.30563,
 11:17:54.810,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:105, 0.989, 0.079, -0.176, -2.014, -4.272, -19.714, -126.134, -85.583, 70.356, -41.233, -41.350, 45.958, 29.51, -0.60861, 0.41449, 0.60355, 0.30563,
 11:17:54.930,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:205, 0.964, 0.105, -0.194, -7.751, -6.531, -8.667, -145.635, -86.583, 95.971, -38.442, -52.583, 43.592, 29.51, -0.63895, 0.28653, 0.66412, 0.26166,
 11:17:55.021,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:305, 0.965, 0.067, -0.208, -13.916, 5.554, -5.31, -162.372, -87.418, 117.977, -38.442, -52.583, 43.592, 29.51, -0.63895, 0.28653, 0.66412, 0.26166,
 11:17:55.140,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:405, 0.974, 0.139, -0.175, -1.16, 0.671, 1.404, 178.369, -88.088, 143.344, -38.442, -52.583, 43.592, 29.51, -0.63895, 0.28653, 0.66412, 0.26166,
 11:17:55.216,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:505, 1.056, 0.125, -0.24, 0.244, 9.644, -3.845, 153.226, -88.456, 175.66, -34.083, -60.392, 34.692, 29.51, -0.63895, 0.28653, 0.66412, 0.26166,
 11:17:55.335,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:605, 1.427, 0.051, -0.292, -24.353, 59.937, -45.41, 60.705, -85.616, -86.116, -34.083, -60.392, 34.692, 29.51, -0.69696, 0.12949, 0.68155, 0.18127,
 11:17:55.425,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:705, 1.135, -0.064, -0.019, -48.95, 81.299, -84.595, 42.473, -76.245, -78.168, -34.083, -60.392, 34.692, 29.51, -0.69696, 0.12949, 0.68155, 0.18127,
 11:17:55.545,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:805, 0.165, 0.264, -0.257, -9.033, 72.021, -104.492, 42.874, -64.545, -85.814, -22.967, -75.875, 17.275, 29.51, -0.69147, 0.10245, 0.55737, 0.44788,
 11:17:55.620,e8:9e:2c:53:09:e3, 2024-07-06 21:52:02:905, 0.663, -0.521, 0.046, -117.188, 3.906, 8.057, 40.369, -59.848, -93.636, -22.967, -75.875, 17.275, 29.51, -0.69147, 0.10245, 0.55737, 0.44788,
 11:17:55.740,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:005, 1.466, -0.205, -0.075, 29.968, -98.755, 157.654, 36.705, -73.032, -84.067, -22.967, -75.875, 17.275, 29.51, -0.69147, 0.10245, 0.55737, 0.44788,
 11:17:55.831,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:105, 1.08, 0.548, 0.092, 122.742, -104.919, 135.62, -79.014, -83.238, 41.512, -41.667, -53.258, 35.608, 29.51, -0.69147, 0.10245, 0.55737, 0.44788,
 11:17:55.951,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:205, 0.97, 0.864, 0.511, -1.953, 3.784, -35.522, -96.987, -77.794, 74.432, -41.667, -53.258, 35.608, 29.51, -0.69437, 0.21545, 0.68369, 0.06232,
 11:17:56.025,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:305, 0.97, 0.057, -0.333, -20.02, 5.798, -45.166, -84.04, -83.925, 67.319, -41.667, -53.258, 35.608, 29.51, -0.69437, 0.21545, 0.68369, 0.06232,
 11:17:56.160,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:405, 0.973, 0.087, -0.128, -2.014, -10.742, -11.047, -60.194, -87.012, 48.208, -39.367, -46.975, 46.200, 29.51, -0.71158, 0.05508, 0.69943, 0.0361,
 11:17:56.235,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:505, 0.957, 0.103, -0.214, 3.357, -7.996, -3.357, -61.699, -88.495, 55.975, -39.367, -46.975, 46.200, 29.51, -0.71158, 0.05508, 0.69943, 0.0361,
 11:17:56.355,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:605, 0.951, 0.072, -0.217, -2.563, -3.54, -0.916, -45, -89.396, 45.626, -39.367, -46.975, 46.200, 29.51, -0.71158, 0.05508, 0.69943, 0.0361,
 11:17:56.430,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:705, 0.964, 0.073, -0.198, 6.592, -1.709, -3.418, 61.677, -89.396, -54.487, -36.575, -53.400, 44.433, 29.51, -0.71158, 0.05508, 0.69943, 0.0361,
 11:17:56.565,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:805, 0.973, 0.081, -0.217, -0.61, 1.587, 0.793, 84.144, -88.599, -69.977, -36.575, -53.400, 44.433, 29.51, -0.70386, -0.09128, 0.70032, -0.07529,
 11:17:56.625,e8:9e:2c:53:09:e3, 2024-07-06 21:52:03:905, 0.991, 0.062, -0.186, -12.634, 12.268, -9.46, 73.647, -87.352, -53.438, -36.575, -53.400, 44.433, 29.51, -0.70386, -0.09128, 0.70032, -0.07529,
 11:17:56.745,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:005, 1.013, 0.068, -0.208, -14.221, 17.517, -6.409, 64.462, -85.402, -38.903, -33.958, -57.850, 38.608, 29.51, -0.71295, -0.20471, 0.65314, -0.15195,
 11:17:56.836,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:105, 1.171, 0.019, -0.201, -16.113, 43.64, -27.222, 53.02, -82.123, -22.247, -33.958, -57.850, 38.608, 29.51, -0.71295, -0.20471, 0.65314, -0.15195,
 11:17:56.955,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:205, 1.145, 0.094, -0.024, -49.622, 61.523, -52.429, 49.032, -74.734, -14.348, -33.958, -57.850, 38.608, 29.51, -0.71295, -0.20471, 0.65314, -0.15195,
 11:17:57.030,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:305, 0.333, 0.133, -0.084, -8.057, 54.565, -84.106, 46.664, -65.407, -16.518, -28.925, -71.575, 22.683, 29.51, -0.71295, -0.20471, 0.65314, -0.15195,
 11:17:57.151,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:405, 0.779, -0.128, 0.033, -58.472, 13.184, -3.479, 45.566, -60.485, -23.445, -28.925, -71.575, 22.683, 29.51, -0.81656, -0.2449, 0.52118, -0.03873,
 11:17:57.240,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:505, 1.022, 0.111, 0.163, -1.282, -49.011, 93.445, 39.232, -67.824, -22.89, -28.925, -71.575, 22.683, 29.51, -0.81656, -0.2449, 0.52118, -0.03873,
 11:17:57.360,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:605, 0.657, 0.212, 0.023, 68.726, -61.096, 102.722, 28.18, -78.129, -0.967, -39.692, -60.050, 32.233, 29.51, -0.71555, -0.23691, 0.61429, -0.23322,
 11:17:57.437,e8:9e:2c:53:09:e3, 2024-07-06 21:52:04:705, 0.969, -1.177, -0.031, 109.436, -66.65, -20.996, 15.546, -82.365, 21.951, -39.692, -60.050, 32.233, 29.51, -0.71555, -0.23691, 0.61429, -0.23322,
